2.16542e-05,1.83934e-05,1.62195e-05,1.79126e-05,2.10408e-05,2.38539e-05,2.63892e-05,2.78073e-05,2.68706e-05,2.28359e-05,1.62747e-05,1.19782e-05
6.29469e-05,5.04642e-05,4.62373e-05,6.59926e-05,5.43914e-05,5.07987e-05,6.27765e-05,7.32465e-05,5.5965e-05,6.47255e-05,6.30491e-05,4.02247e-05
6.53403e-05,4.67999e-05,4.68975e-05,3.21627e-05,5.32761e-05,3.82899e-05,3.25595e-05,5.99748e-05,5.7524e-05,7.07484e-05,8.38812e-05,8.73157e-05
0.000150619,9.2538e-05,6.85039e-05,9.71336e-05,0.000121478,0.000121041,9.8338e-05,7.07065e-05,9.04757e-05,8.50315e-05,7.18746e-05,9.78654e-05
8.74882e-05,8.11241e-05,6.57731e-05,7.56073e-05,0.000100744,6.97126e-05,5.61099e-05,4.98547e-05,6.71672e-05,4.65558e-05,6.81395e-05,7.04518e-05
8.48476e-05,5.2854e-05,3.27165e-05,4.49226e-05,8.12154e-05,9.16989e-05,8.21648e-05,7.21922e-05,6.52623e-05,8.2094e-05,8.16051e-05,4.83417e-05
6.20162e-05,5.07758e-05,6.88785e-05,6.5267e-05,6.33819e-05,5.56192e-05,4.87672e-05,3.97339e-05,4.13444e-05,5.10703e-05,4.29622e-05,4.69241e-05
8.02713e-05,6.03327e-05,6.06942e-05,5.29752e-05,4.17913e-05,2.95664e-05,2.68287e-05,5.05625e-05,6.53396e-05,4.65667e-05,6.76461e-05,7.61126e-05
6.14214e-05,5.033e-05,3.4427e-05,4.22976e-05,4.92239e-05,3.65052e-05,3.43504e-05,4.12592e-05,3.6018e-05,4.34651e-05,7.10627e-05,7.45525e-05
4.77457e-05,2.70175e-05,4.71538e-05,6.5663e-05,6.31586e-05,5.92649e-05,5.22549e-05,4.75047e-05,3.31544e-05,3.27191e-05,5.76793e-05,7.64306e-05
6.22564e-05,5.95584e-05,4.108e-05,5.35947e-05,5.86017e-05,4.38771e-05,4.63623e-05,3.68828e-05,3.13236e-05,4.12412e-05,6.1377e-05,7.50655e-05
7.40507e-05,5.58396e-05,4.21755e-05,3.34026e-05,4.16215e-05,4.43361e-05,4.67363e-05,3.49452e-05,3.61302e-05,4.95938e-05,6.81257e-05,6.5545e-05
