-24.543,1.41143,-0.444354,0.788456,0.479208,-0.169683,0.34095,0.434497,0.0185688,-0.0672945,0.322852,-0.149848,0.18677,0.323989,0.281073,0.38608,0.11301,0.480779,0.181891,-0.0651834
-19.2445,2.2936,-0.00616211,0.641075,0.0671763,0.2239,-0.0284249,0.191727,0.168468,-0.0122034,0.222267,-0.00797986,-0.0310334,0.113937,0.0961758,0.0432547,-0.0591092,0.505561,0.034974,-0.0993964
-19.5366,2.01796,0.0266663,0.663243,0.353153,0.272143,-0.00603756,0.0409405,0.24679,0.0536253,0.210913,-0.0935225,0.205207,0.117618,-0.0818875,0.155972,0.000551256,-0.0697981,-0.177632,0.0277326
-19.3819,1.86401,0.142068,0.616959,0.507302,0.276423,0.00853845,0.0186301,0.150258,0.420081,-0.011381,-0.134627,0.0739297,0.286058,0.252913,-0.0395762,-0.15995,-0.175931,-0.100512,-0.216056
-19.4241,1.63287,-0.239337,0.5462,0.410433,0.754205,0.149264,0.264955,0.0579912,0.220193,0.174784,0.165617,0.10877,0.166409,0.0642209,0.296418,-0.0168325,0.00187397,-0.143027,-0.0967203
-19.0513,1.54115,-0.257839,0.650706,0.164257,0.128284,0.0302791,0.31966,0.250037,0.0347166,0.0295617,0.144712,-0.0601867,0.0258464,0.0254628,-0.067391,0.249259,0.0711393,-0.186321,0.171745
-18.6505,1.02621,-0.204815,0.725539,0.253256,0.590632,0.276118,0.0318884,0.20352,0.0237347,0.104594,0.204771,-0.132534,-0.206911,0.00134864,0.124672,-0.0551956,0.0826794,0.0469412,0.0590241
-18.5941,0.874266,-0.155135,0.503075,0.131371,0.585547,0.241267,0.0492051,-0.0727716,-0.275016,-0.0838543,0.392329,-0.119664,-0.314881,0.0843927,-0.100992,-0.114408,0.0962912,-0.140366,0.221606
-18.2487,0.967892,-0.38327,0.559567,0.300921,0.500174,-0.197784,-0.117939,0.13442,0.0453249,0.038812,0.354635,-0.0747391,-0.0908053,0.175302,0.20925,0.162898,0.0363706,-0.0814487,0.118208
-18.4994,0.732073,-0.173053,0.435167,-0.044263,0.647029,0.026538,-0.120431,-0.140877,-0.117834,-0.0715807,0.115533,-0.0534529,-0.0564847,0.0504122,0.143884,0.284503,0.447528,0.227893,-0.0146986
-18.4621,0.796994,-0.0831663,0.499536,-0.00362457,0.376573,-0.120213,0.0669127,-0.0707069,0.233151,0.117876,0.0648027,-0.0880131,-0.060767,0.27107,-0.0204429,0.146288,0.184182,-0.155244,0.184235
-18.6058,0.894143,-0.0562959,0.492775,0.0228808,0.421357,-0.335116,0.0532402,0.173612,0.194512,0.0655524,0.0652209,0.0219254,0.173252,0.208652,0.0512606,0.285501,0.163686,-0.201461,0.132252
-18.9237,1.3511,-0.0459525,0.397298,-0.0272738,0.191012,-0.0615286,0.214062,-0.00500679,-0.0370813,-0.0176792,-0.0305654,0.15192,0.24074,0.248922,0.0781569,-0.109999,-0.0081623,-0.0965205,0.314513
-18.7948,1.34286,0.499555,0.716587,0.208376,0.371273,-0.0989491,0.470467,0.3488,0.227899,0.10361,0.0925929,0.361581,0.325978,0.0214768,-0.022838,-0.0892594,0.3144,0.0809231,0.0394907
-19.0755,1.00094,0.387572,0.516115,0.212272,0.707642,0.264932,0.359739,0.313079,0.178221,0.139212,0.10794,0.00516623,0.0715781,-0.0411825,0.114154,-0.29533,-0.244289,-0.0481634,0.0248019
-18.7775,1.28783,0.489426,0.801826,0.425039,0.504228,0.13821,0.130378,0.122864,0.209262,0.0192236,0.241413,0.359677,0.361915,0.0775428,-0.159681,-0.134165,-0.131841,0.0523495,0.348972
-18.7254,1.1663,0.123687,0.654002,0.442937,0.605548,0.141816,0.115407,0.178838,0.179505,0.058947,-0.129294,-0.183721,-0.244205,0.175529,0.0367895,0.00659649,-0.0437001,-0.148388,0.222742
-18.7064,1.08004,0.11446,0.737777,0.38973,0.49411,0.259319,0.146523,0.108642,0.0863853,0.0390533,0.138718,0.18136,0.0163677,0.133035,0.0484349,0.00119537,0.110108,0.0231866,0.0942155
-18.4409,1.17724,0.620601,0.622556,0.0835331,0.663826,0.243134,-0.00761177,0.130646,0.202681,0.196137,0.242977,0.0113579,0.0804292,0.0231417,0.0498602,0.00132068,0.104596,-0.077167,0.0601496
-18.219,1.47655,0.130856,0.651162,0.143562,0.616048,0.269595,0.136082,0.139261,0.173526,-0.0468995,0.089468,0.0432525,-0.0493945,0.131816,0.150152,0.367471,-0.00239491,-0.17148,-0.114508
-18.4441,0.798139,-0.034265,0.688928,0.181782,0.529028,0.17049,0.174072,0.118017,0.204401,0.241011,0.418302,0.277116,-0.0395399,0.105764,0.0370752,0.0634951,0.0235482,-0.00480231,0.256867
-18.0797,1.08351,0.346468,0.808975,0.159527,0.471477,0.242808,0.206289,0.128845,-0.0808707,0.00744748,0.0859772,-0.00464481,-0.110862,-0.119527,-0.070521,-0.0779783,-0.0025952,-0.00581304,0.0448122
-18.2379,1.27555,0.0603844,0.770197,0.444011,0.967946,0.104457,0.143457,0.135022,0.0644427,0.282725,0.45269,0.0503288,0.0761531,-0.114019,-0.162915,0.147396,-0.167493,-0.140876,-0.324203
-18.1801,0.90894,0.0820703,0.664191,0.0798955,0.201995,-0.305039,0.0898385,0.61548,0.301193,0.130989,0.256237,0.0798826,0.14163,0.438974,-0.00293505,0.127058,-0.0380258,-0.138487,-0.135758
-18.33,1.11225,-0.0241429,0.480487,-0.117921,0.45446,0.0951706,0.0373712,0.258609,0.251325,0.160826,0.231904,-0.244754,-0.0958215,0.0416558,-0.0366299,-0.0112028,-0.0113727,-0.0388969,0.0801043
-17.8851,1.1053,-0.227361,0.828308,0.246661,0.29299,-0.136985,-0.0827322,0.0242141,0.256908,0.0607304,-0.136681,-0.028637,0.199914,0.219424,0.194964,-0.0577092,-0.0419369,-0.152441,0.0850944
-17.6574,1.14835,-0.190049,0.359153,0.0217734,0.554451,-0.113634,-0.0867869,0.268314,0.385241,0.0582668,0.115717,0.10822,0.247197,0.00625679,-0.388474,-0.0996446,-0.190592,0.0185553,0.208113
-16.8111,1.28456,-0.130466,0.39174,-0.019829,0.239848,-0.294178,-0.332763,-0.187171,0.0845702,0.107086,0.333385,0.197712,0.204203,-0.0268814,0.0223655,0.0776214,0.169485,0.135164,-0.137428
-16.8469,0.762676,-0.259058,0.249611,0.109695,0.302947,-0.280322,-0.101769,0.250474,0.354056,0.193022,0.359467,0.169812,0.105041,0.103517,0.0262739,-0.0403498,0.00400888,-0.0429176,-0.08081
-16.6062,1.35831,-0.178961,0.0137921,-0.012785,0.282157,-0.0667741,0.118622,0.122651,0.0368359,0.154999,0.267972,0.107676,0.323496,-0.145428,0.0792096,-0.0261895,0.00460203,-0.0767748,-0.076096
-16.9474,1.01886,-0.0961812,0.169173,-0.00807001,0.258724,-0.138721,-0.076056,-0.0645093,0.0303086,0.223036,-0.0675549,-0.121237,0.241612,0.0425344,0.267409,0.0531005,0.17197,0.0949832,0.0502692
-16.7307,0.978356,-0.117726,0.303808,0.189511,0.165687,-0.34034,-0.289631,-0.278924,0.067233,0.24567,0.137945,0.166486,0.295099,-0.0176384,0.159149,0.0157148,0.232152,0.0535838,-0.117025
-16.6287,0.702298,0.238452,0.640126,0.0686816,0.0257588,-0.0512126,0.0823523,0.179212,-0.116557,0.0315269,0.183484,0.0271754,0.120318,-0.0431672,-0.0885828,0.0236658,0.102207,-0.131667,-0.0545854
-15.6567,1.27022,0.158917,0.168417,0.0407007,0.370852,0.267446,-0.212176,-0.0263837,-0.0436735,-0.209886,-0.19188,-0.163991,-0.0346124,0.00647386,-0.00142445,-0.169468,0.0263681,0.176531,0.127589
-16.5497,0.567436,0.377491,0.365942,0.0848505,-0.154682,0.211718,0.0734525,-0.0727869,-0.00699328,0.000228344,-0.167856,0.000584341,0.00375002,-0.00387136,-0.317587,-0.0764551,0.23456,-0.0874274,-0.108348
-15.2983,1.25297,-0.00153387,-0.191091,-0.288518,-0.160562,-0.0857367,-0.0766109,-0.0577817,-0.478698,-0.357275,-0.100055,0.360907,0.13752,0.0730417,-0.0938879,0.143106,0.0163419,-0.0102759,-0.070495
-16.4744,0.971586,0.915697,0.602848,-0.00439983,0.0174088,0.0363023,0.0896922,-0.0441314,-0.10321,-0.0183707,-0.278293,-0.135547,0.288563,0.191177,-0.0674128,0.232559,-0.0482874,-0.112156,-0.163595
-17.329,0.634059,0.194698,0.380693,0.103529,-0.0872268,0.118075,0.45519,0.100859,-0.083841,0.123619,-0.342743,-0.121402,-0.0119806,0.197365,-0.0845997,0.15923,0.082641,0.197808,0.0091679
-17.2326,0.684418,0.158636,0.339504,0.0814153,0.125556,0.0664526,-0.105432,-0.123754,-0.176239,0.211635,-0.0265019,0.194106,0.180082,0.0922026,0.0296677,0.148053,-0.0181773,0.24819,0.0188539
-17.5763,0.789797,0.161312,0.262787,0.0342566,0.202504,0.328049,0.406016,0.147759,0.258121,0.0226374,-0.3523,-0.200764,-0.0955059,0.10898,0.124791,0.140391,0.192271,0.00117036,0.0274306
-17.4441,1.11386,0.391584,0.498976,0.110336,0.0742333,0.228866,-0.0270511,-0.0315195,0.152646,0.215991,-0.0233987,0.0409418,0.149907,0.131605,0.0802405,0.071877,-0.142891,-0.346139,-0.0814671
-17.6618,1.09677,0.144981,0.229076,-0.195103,-0.11428,-0.0652745,0.298846,-0.171396,-0.0579411,-0.133023,-0.24409,-0.171042,-0.197528,-0.0763367,0.170684,0.108524,0.0223697,-0.144651,0.0711733
-18.1671,1.09801,0.0487665,0.521167,-0.101489,0.125008,-0.28435,0.180848,0.0137456,0.20844,-0.0689428,-0.263041,-0.0987946,-0.012477,-0.0916088,0.126582,0.27747,-0.175833,-0.047822,0.050432
-18.1883,1.05546,-0.0316098,0.374468,0.076846,0.0910987,0.0456673,0.119778,-0.3661,-0.201411,-0.0858491,0.169874,-0.00505038,0.0766835,-0.0213567,-0.0719994,0.0092891,0.0233739,-0.00556851,0.00699934
