0.000144975,0.000172426,0.000194097,0.000214347,0.00022539,0.000222072,0.000223399,0.0002454,0.000256328,0.000231917,0.000175755,0.000130466
0.000201026,0.000163286,0.000178398,0.000160201,0.000212501,0.000211364,0.000206505,0.000254793,0.00021366,0.000189936,0.000170156,0.000181693
8.72299e-05,0.000121885,0.000127124,7.99238e-05,8.14526e-05,7.62801e-05,9.65132e-05,0.000109492,0.000162936,0.000130276,0.00013789,7.04449e-05
0.000121145,0.000141867,7.37635e-05,0.00011888,9.1251e-05,0.0001124,0.000127436,0.00016388,0.000174744,7.47318e-05,0.000114208,0.000150507
5.07998e-05,0.000135533,0.000110096,9.1084e-05,0.000100421,0.000134176,0.000138185,0.000132209,0.000163665,0.000143508,0.0001405,0.000116314
0.000109389,0.000138307,0.000139605,9.21463e-05,8.66053e-05,0.000131845,9.84568e-05,9.69742e-05,0.000104098,0.000100965,0.000109796,0.00011354
9.75059e-05,0.000102216,0.000107855,0.000137136,6.76374e-05,9.15881e-05,8.29671e-05,0.000119171,9.6293e-05,7.71764e-05,0.000131379,0.00011811
0.000108018,0.000122347,9.55838e-05,7.18726e-05,9.73291e-05,0.000121719,0.000114192,0.000116998,0.000122199,0.000108883,8.63321e-05,0.000106811
9.45517e-05,7.33836e-05,0.000107798,0.000117025,0.000125287,0.000134913,0.000139151,0.000117796,9.38423e-05,8.90113e-05,8.56452e-05,9.94511e-05
0.000102671,7.86441e-05,8.74236e-05,8.90046e-05,7.71175e-05,5.79544e-05,9.25756e-05,9.07192e-05,8.97184e-05,9.30348e-05,7.00859e-05,7.09757e-05
0.000109384,0.000101736,8.72147e-05,8.93984e-05,6.80148e-05,8.6623e-05,9.35636e-05,0.000112707,0.000112113,9.99562e-05,6.81829e-05,9.65788e-05
8.66331e-05,0.000114591,0.000124058,7.67354e-05,8.71168e-05,0.000113354,0.000133457,0.000181593,0.000165375,0.000113967,0.000120785,0.000108035
0.000159455,0.000125905,0.000125265,0.000119333,9.74783e-05,9.06802e-05,0.0001038,0.000131976,0.000112083,0.000149628,0.000155993,0.000159561
0.000151798,0.000116683,5.60583e-05,6.34373e-05,0.000128648,0.000111171,9.32716e-05,0.000103127,9.48058e-05,0.000100014,0.000107249,0.000112245
0.000130074,9.0063e-05,7.00842e-05,0.000107834,0.000165342,0.000132633,6.76655e-05,9.53856e-05,8.82567e-05,0.000103052,9.37488e-05,9.59903e-05
0.000132924,0.00011195,0.000115122,0.000148181,0.000163332,0.000177576,0.000142328,0.000107828,8.01565e-05,0.00014674,0.000212008,0.000156943
0.000266218,0.000468409,0.000451988,0.000252166,0.000252683,0.000285386,0.000358378,0.000651019,0.000541402,0.000530266,0.00074621,0.000538243
0.000327033,0.000499304,0.000771107,0.000391072,0.000495096,0.000714493,0.000838179,0.00110422,0.000642217,0.000847439,0.00100377,0.000590095
0.000316921,0.000254683,0.000463328,0.00025215,0.0003539,0.000485235,0.000788854,0.00148949,0.000729698,0.000839965,0.00146362,0.00113847
9.61513e-05,0.000314324,0.000648731,0.000483285,0.000267573,0.000516811,0.000896967,0.00188671,0.00100976,0.000751639,0.00181069,0.000924334
0.00049074,0.000582609,0.00112702,0.000679728,0.000404341,0.00052781,0.00103483,0.00265388,0.00180213,0.00179048,0.00407554,0.00277456
0.000346601,0.000639563,0.00115028,0.000643844,0.000387726,0.000373949,0.00284694,0.0053812,0.00329566,0.00121857,0.0020858,0.00139276
0.000550602,0.000336597,0.000780384,0.000662395,0.000339741,0.000743874,0.00439123,0.008424,0.00524286,0.00268028,0.00453448,0.00182569
0.000394025,0.00101313,0.00234343,0.00141699,0.000438026,0.000655843,0.00381259,0.00864428,0.00607223,0.00177012,0.00213136,0.00106492
0.000488198,0.000965903,0.00252671,0.00142505,0.000371903,0.000809386,0.00360698,0.00762537,0.00464263,0.00109114,0.00140067,0.00111514
0.000259511,0.000792688,0.0021205,0.00131498,0.000564361,0.000887667,0.00386776,0.0057404,0.00284963,0.000552138,0.000592226,0.00039967
0.000325614,0.000548256,0.00105183,0.000571188,0.000363285,0.000695712,0.00247458,0.00504615,0.00304544,0.00117354,0.001072,0.000636783
0.000371978,0.00058826,0.001198,0.000652667,0.000276606,0.000482236,0.00296184,0.00578635,0.00320488,0.000999637,0.000840265,0.000531403
0.000280148,0.000522914,0.0010774,0.000568702,0.000307385,0.000375008,0.00225019,0.00483254,0.00293793,0.000651598,0.000799017,0.000606259
0.000485781,0.000446983,0.000735525,0.000427398,0.000267534,0.000537217,0.00163715,0.00370166,0.00202944,0.000530059,0.00068643,0.000860592
0.000411364,0.000539307,0.00112809,0.000673842,0.000346195,0.000376223,0.00219178,0.00394039,0.00170404,0.000901185,0.000862437,0.000877696
0.000558109,0.000839294,0.00125421,0.000801417,0.000599867,0.000891713,0.00220622,0.00325436,0.00302075,0.00400033,0.00248831,0.000847446
0.000615017,0.00107588,0.00182779,0.000817532,0.000567174,0.000669915,0.00151421,0.00276729,0.00257835,0.00423402,0.00254564,0.000659471
0.000685615,0.00212329,0.0031037,0.0017468,0.000907402,0.000774971,0.00145089,0.00222507,0.00201796,0.00289365,0.00176233,0.000319521
0.000944809,0.00247853,0.00448823,0.0023554,0.000946706,0.00126216,0.00232227,0.00223061,0.00137934,0.00281608,0.00161962,0.000873267
